SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
PENINLAND,EQ,18-Apr-2023,15.4,15.75,15.75,15.2,15.4,15.3,15.29,53250,8.14,250,41466,77.87
PERFECT,SM,18-Apr-2023,26.1,27.25,27.4,26.0,26.0,26.45,26.84,108000,28.99,18,90000,83.33
PERSISTENT,EQ,18-Apr-2023,4204.55,4244.95,4382.0,4180.0,4360.0,4355.6,4271.21,656221,28028.58,49335,171020,26.06
PETRONET,EQ,18-Apr-2023,233.45,233.55,235.25,232.15,233.55,234.35,233.98,2201466,5150.91,29799,1489266,67.65
PFC,EQ,18-Apr-2023,165.4,166.4,168.2,160.55,161.5,161.75,163.43,18948778,30967.32,78443,7283208,38.44
PFC,N3,18-Apr-2023,1210.51,1210.51,1210.6,1210.51,1210.51,1210.51,1210.55,154,1.86,5,154,100.00
PFC,N5,18-Apr-2023,1142.85,1142.85,1142.85,1142.85,1142.85,1142.85,1142.85,100,1.14,2,100,100.00
PFC,N6,18-Apr-2023,1036.15,1039.0,1039.0,1039.0,1039.0,1039.0,1039.0,100,1.04,1,100,100.00
PFC,N8,18-Apr-2023,1301.0,1305.0,1305.0,1305.0,1305.0,1305.0,1305.0,168,2.19,2,168,100.00
PFIZER,EQ,18-Apr-2023,3708.25,3729.9,3817.95,3706.2,3765.0,3776.15,3773.55,15099,569.77,3600,5065,33.55
PFOCUS,EQ,18-Apr-2023,108.1,108.5,114.0,98.35,99.4,99.45,106.26,1399586,1487.15,10970,941186,67.25
PFS,EQ,18-Apr-2023,13.95,14.05,14.25,13.95,14.05,14.05,14.08,331226,46.64,823,197885,59.74
PGEL,EQ,18-Apr-2023,1445.05,1449.95,1466.0,1426.7,1441.4,1443.0,1445.94,27184,393.07,4022,11361,41.79
PGHH,EQ,18-Apr-2023,14068.05,14174.0,14189.0,13900.0,13979.0,14007.7,14050.63,4774,670.78,1594,2197,46.02
PGHL,EQ,18-Apr-2023,4751.05,4751.05,4838.9,4737.0,4760.0,4759.1,4783.75,6037,288.79,2079,3830,63.44
PGIL,EQ,18-Apr-2023,416.8,419.85,431.3,417.0,421.5,423.25,423.02,6192,26.19,518,4310,69.61
PGINVIT,IV,18-Apr-2023,121.77,122.0,122.85,121.6,122.0,121.99,122.02,290564,354.54,4818,268909,92.55
PHANTOMFX,SM,18-Apr-2023,243.35,242.95,247.6,231.25,234.0,234.4,239.32,55200,132.1,46,36000,65.22
PHARMABEES,EQ,18-Apr-2023,12.54,12.54,12.78,12.52,12.77,12.77,12.7,1679418,213.27,2410,1194020,71.10
PHOENIXLTD,EQ,18-Apr-2023,1334.75,1325.0,1355.25,1325.0,1349.75,1350.45,1349.94,272778,3682.33,30346,173130,63.47
PIDILITIND,EQ,18-Apr-2023,2369.7,2375.0,2437.0,2352.0,2433.0,2432.5,2411.72,375635,9059.26,45515,183638,48.89
PIGL,SM,18-Apr-2023,62.7,59.65,59.65,59.65,59.65,59.65,59.65,2000,1.19,1,2000,100.00
PIIND,EQ,18-Apr-2023,3041.65,3051.0,3162.0,3049.05,3157.35,3153.3,3121.74,556638,17376.79,52784,102328,18.38
PILANIINVS,EQ,18-Apr-2023,1744.7,1721.0,1748.0,1701.1,1733.2,1722.1,1729.38,2051,35.47,576,1316,64.16
PILITA,EQ,18-Apr-2023,6.95,7.0,7.15,6.9,6.95,6.95,7.02,117261,8.23,249,79336,67.66
PIONEEREMB,EQ,18-Apr-2023,32.75,33.0,33.05,32.15,32.85,32.75,32.35,40230,13.01,228,29385,73.04
PITTIENG,EQ,18-Apr-2023,305.65,307.0,317.6,307.0,310.0,309.05,312.15,145431,453.97,4820,92156,63.37
PIXTRANS,EQ,18-Apr-2023,810.15,812.95,815.95,786.95,789.0,796.4,804.12,17403,139.94,2566,7839,45.04
PKTEA,BE,18-Apr-2023,278.0,275.0,275.0,270.0,270.0,270.0,273.61,101,0.28,12,-,-
PLASTIBLEN,EQ,18-Apr-2023,159.3,160.9,163.0,158.5,161.0,159.75,160.46,9024,14.48,244,5099,56.50
PNB,EQ,18-Apr-2023,48.8,48.85,49.5,48.6,49.05,49.1,49.05,35880230,17598.43,57335,7636159,21.28
PNB-RE,BE,18-Apr-2023,126.2,123.0,130.0,122.0,124.3,125.4,125.71,714883,898.66,4542,-,-
PNBGILTS,EQ,18-Apr-2023,58.55,59.0,59.0,57.4,57.5,57.45,57.9,251055,145.36,2817,189167,75.35
PNBHOUSING,EQ,18-Apr-2023,411.55,413.75,422.5,409.05,412.5,412.8,415.79,1826880,7596.01,34537,635537,34.79
PNC,EQ,18-Apr-2023,35.85,36.0,38.0,35.3,36.2,36.95,36.5,4625,1.69,167,2588,55.96
PNCINFRA,EQ,18-Apr-2023,285.4,286.4,287.95,283.8,285.0,284.8,285.43,210889,601.95,9675,130657,61.96
POCL,EQ,18-Apr-2023,331.9,337.4,339.0,331.3,333.0,332.95,334.86,8016,26.84,514,5612,70.01
PODDARHOUS,EQ,18-Apr-2023,137.65,144.5,144.5,130.8,130.8,130.8,138.54,28596,39.62,436,17665,61.77
PODDARMENT,EQ,18-Apr-2023,271.75,269.05,271.95,267.5,269.8,269.45,269.86,2193,5.92,141,1683,76.74
POKARNA,EQ,18-Apr-2023,355.0,369.8,383.95,356.05,382.8,379.35,369.15,1133163,4183.08,29026,117704,10.39
POLICYBZR,EQ,18-Apr-2023,595.45,595.45,604.3,591.0,595.35,594.85,597.02,449873,2685.82,15485,168899,37.54
POLYCAB,EQ,18-Apr-2023,3097.8,3106.1,3114.6,3080.3,3096.8,3095.75,3095.97,165738,5131.21,26093,60517,36.51
POLYMED,EQ,18-Apr-2023,941.7,945.0,947.95,921.1,929.0,927.7,936.11,26461,247.7,4214,12061,45.58
POLYPLEX,EQ,18-Apr-2023,1263.65,1272.0,1272.0,1250.05,1263.5,1263.6,1259.54,74024,932.36,8485,26257,35.47
PONNIERODE,EQ,18-Apr-2023,479.7,480.0,494.5,478.0,487.5,485.35,487.01,48580,236.59,1980,22140,45.57
POONAWALLA,EQ,18-Apr-2023,302.2,304.0,312.4,302.7,309.25,309.4,308.0,5707511,17579.29,44803,2312649,40.52
POWERGRID,EQ,18-Apr-2023,236.65,236.9,237.5,229.65,230.9,230.3,231.76,10112125,23436.06,80892,6195007,61.26
POWERINDIA,EQ,18-Apr-2023,3088.85,3111.05,3119.95,3070.0,3100.0,3081.3,3093.05,10754,332.63,3206,5881,54.69
POWERMECH,EQ,18-Apr-2023,2494.15,2507.0,2507.0,2481.05,2500.0,2499.9,2496.71,26560,663.13,3169,16921,63.71
PPAP,EQ,18-Apr-2023,189.1,188.0,188.4,183.25,188.35,185.65,185.51,3002,5.57,162,1998,66.56
PPL,EQ,18-Apr-2023,152.9,153.2,154.9,152.35,152.7,152.75,153.26,21148,32.41,730,12126,57.34
PPLPHARMA,EQ,18-Apr-2023,71.5,71.8,72.9,71.2,71.75,71.85,72.18,3396652,2451.65,13049,1915664,56.40
PRAENG,EQ,18-Apr-2023,12.05,12.2,12.3,11.85,12.0,12.0,12.12,29706,3.6,129,24912,83.86
PRAJIND,EQ,18-Apr-2023,337.5,338.3,343.8,338.3,342.25,342.25,341.25,484759,1654.25,10724,257102,53.04
PRAKASH,EQ,18-Apr-2023,52.05,52.45,52.45,51.55,51.6,51.7,51.95,197541,102.62,1057,130870,66.25
PRAKASHSTL,EQ,18-Apr-2023,4.5,4.45,4.6,4.35,4.5,4.45,4.46,568249,25.32,668,281433,49.53
PRAXIS,EQ,18-Apr-2023,18.45,18.85,19.3,18.25,18.7,18.65,18.66,14038,2.62,111,12301,87.63
PRECAM,EQ,18-Apr-2023,127.8,139.8,149.2,135.1,137.35,138.1,143.51,7458021,10702.87,56806,1047491,14.05
PRECISION,SM,18-Apr-2023,29.95,29.65,29.65,29.65,29.65,29.65,29.65,2000,0.59,1,2000,100.00
PRECOT,EQ,18-Apr-2023,177.75,183.05,192.0,178.9,190.8,189.15,185.42,8253,15.3,346,5134,62.21
PRECWIRE,EQ,18-Apr-2023,72.25,73.0,73.75,71.65,73.4,73.1,72.93,222487,162.26,3650,130549,58.68
PREMEXPLN,EQ,18-Apr-2023,411.4,410.5,416.9,410.0,414.7,415.1,414.46,6601,27.36,173,5553,84.12
PREMIER,BE,18-Apr-2023,2.4,2.5,2.5,2.45,2.5,2.5,2.46,21160,0.52,20,-,-
PREMIERPOL,EQ,18-Apr-2023,82.6,81.65,84.6,80.55,83.1,83.9,83.27,9151,7.62,190,6374,69.65
PRESSMN,EQ,18-Apr-2023,79.05,86.95,86.95,76.5,81.95,81.45,82.63,442910,366.0,4397,240926,54.40
PRESTIGE,EQ,18-Apr-2023,448.15,447.0,453.0,433.6,442.55,439.2,446.11,650907,2903.77,41953,381357,58.59
PRICOLLTD,EQ,18-Apr-2023,225.3,224.85,226.5,218.75,220.6,220.8,222.76,536473,1195.07,7514,259597,48.39
PRIMESECU,EQ,18-Apr-2023,113.6,115.0,115.0,111.45,112.8,113.25,113.26,79412,89.94,1056,63359,79.79
PRINCEPIPE,EQ,18-Apr-2023,593.2,589.35,598.45,589.35,591.0,592.25,593.26,61055,362.21,4972,28037,45.92
PRITI,EQ,18-Apr-2023,163.3,161.0,165.7,156.6,160.0,159.55,159.81,20404,32.61,686,11737,57.52
PRITIKA,SM,18-Apr-2023,33.5,37.0,40.2,34.1,40.2,40.2,38.79,336000,130.35,76,244000,72.62
PRITIKAUTO,EQ,18-Apr-2023,15.75,16.0,16.15,15.35,15.85,15.7,15.87,166657,26.45,546,106722,64.04
PRIVISCL,EQ,18-Apr-2023,1087.1,1091.0,1114.9,1085.0,1111.0,1109.4,1100.89,14545,160.12,1809,7630,52.46
PROPEQUITY,SM,18-Apr-2023,150.0,150.7,153.5,150.0,150.95,150.75,151.18,30000,45.35,21,22800,76.00
PROZONINTU,EQ,18-Apr-2023,23.6,24.4,24.4,23.3,24.1,23.95,23.76,326417,77.54,1046,205810,63.05
PRSMJOHNSN,EQ,18-Apr-2023,117.2,118.0,119.7,115.5,115.7,116.15,117.32,197754,232.01,3667,99210,50.17
PRUDENT,EQ,18-Apr-2023,849.35,862.0,901.0,841.0,901.0,883.15,866.19,31488,272.75,7265,16473,52.32
PSB,EQ,18-Apr-2023,32.2,33.45,34.65,32.2,32.4,32.75,33.47,26237644,8782.31,35496,4055527,15.46
PSPPROJECT,EQ,18-Apr-2023,671.75,675.4,676.55,667.0,673.7,670.15,671.43,45965,308.62,2735,26374,57.38
PSUBANKICI,EQ,18-Apr-2023,39.34,39.4,39.77,39.24,39.55,39.47,39.42,30980,12.21,139,3297,10.64
PSUBNKBEES,EQ,18-Apr-2023,43.51,43.89,44.01,43.3,43.62,43.66,43.7,1766731,772.08,5273,983242,55.65
PTC,EQ,18-Apr-2023,91.95,92.0,93.4,92.0,92.4,92.45,92.52,595836,551.26,4428,270705,45.43
PTL,EQ,18-Apr-2023,32.8,32.9,32.95,32.4,32.55,32.65,32.68,88297,28.85,678,62461,70.74
PUNJABCHEM,EQ,18-Apr-2023,827.5,840.0,844.0,808.15,812.0,812.65,821.27,27052,222.17,1944,19091,70.57
PURVA,EQ,18-Apr-2023,77.65,78.0,80.0,77.5,78.6,79.0,78.96,351528,277.58,4825,132549,37.71
PVP,EQ,18-Apr-2023,9.5,9.75,9.95,9.7,9.95,9.95,9.9,292581,28.98,214,205718,70.31
PVR,EQ,18-Apr-2023,1529.8,1534.75,1551.4,1522.0,1549.85,1547.25,1539.58,477347,7349.16,23046,258301,54.11
QFIL,SM,18-Apr-2023,99.3,97.25,97.5,95.6,95.6,96.05,96.99,30000,29.1,13,28000,93.33
QGOLDHALF,EQ,18-Apr-2023,51.49,51.4,51.43,51.12,51.31,51.36,51.35,4586,2.35,145,1882,41.04
QMSMEDI,SM,18-Apr-2023,161.8,162.95,162.95,155.0,157.0,157.0,158.58,19000,30.13,12,12000,63.16
QNIFTY,EQ,18-Apr-2023,1876.38,1878.31,1878.31,1859.0,1872.25,1872.23,1870.64,2648,49.53,98,2145,81.00
QUADPRO,SM,18-Apr-2023,5.0,5.0,5.4,5.0,5.4,5.4,5.31,60000,3.19,4,48000,80.00
QUESS,EQ,18-Apr-2023,364.7,364.7,373.85,363.1,371.15,370.8,368.16,95065,349.99,5191,38240,40.23
QUICKHEAL,EQ,18-Apr-2023,147.7,125.0,147.0,125.0,141.1,142.0,137.48,1161395,1596.72,15203,118186,10.18
RADHIKAJWE,EQ,18-Apr-2023,151.95,153.25,153.4,150.95,153.2,152.2,152.51,6327,9.65,259,4774,75.45
RADIANTCMS,EQ,18-Apr-2023,96.35,97.65,99.9,94.5,97.95,98.3,97.56,61593,60.09,859,37122,60.27
RADICO,EQ,18-Apr-2023,1110.45,1115.45,1117.0,1102.0,1106.05,1110.85,1110.4,92764,1030.05,6993,49395,53.25
RADIOCITY,EQ,18-Apr-2023,11.3,11.25,11.4,11.15,11.2,11.25,11.25,128953,14.5,300,111603,86.55
RAILTEL,EQ,18-Apr-2023,103.75,104.0,108.45,104.0,107.3,107.35,107.13,2407224,2578.81,16000,795792,33.06
RAIN,EQ,18-Apr-2023,157.95,158.1,160.0,157.4,158.7,159.05,158.72,985043,1563.49,9912,314986,31.98
RAINBOW,EQ,18-Apr-2023,796.0,812.0,812.0,797.2,800.0,800.05,800.24,203365,1627.41,11278,161772,79.55
RAJESHEXPO,EQ,18-Apr-2023,571.35,574.0,580.25,562.25,565.4,564.3,567.1,384351,2179.66,11998,100264,26.09
RAJMET,EQ,18-Apr-2023,12.25,12.5,12.8,11.5,12.1,11.9,12.04,432593,52.07,1305,222489,51.43
RAJRATAN,EQ,18-Apr-2023,774.6,775.05,789.7,770.1,779.9,774.4,778.08,27505,214.01,4452,13771,50.07
RAJRILTD,BE,18-Apr-2023,56.7,55.6,55.6,55.6,55.6,55.6,55.6,1775,0.99,68,-,-
RAJSREESUG,EQ,18-Apr-2023,40.35,40.55,41.2,40.05,40.05,40.2,40.55,56162,22.77,2419,24927,44.38
RAJTV,EQ,18-Apr-2023,44.5,44.95,45.45,44.15,44.15,44.3,44.74,945,0.42,35,864,91.43
RALLIS,EQ,18-Apr-2023,206.35,206.75,207.85,205.2,206.5,206.15,206.53,168285,347.56,5735,93274,55.43
RAMANEWS,EQ,18-Apr-2023,12.65,12.8,13.0,12.65,13.0,12.9,12.85,45150,5.8,178,34138,75.61
RAMAPHO,EQ,18-Apr-2023,218.1,218.1,227.95,217.4,219.7,218.6,220.5,9255,20.41,362,6281,67.87
RAMASTEEL,EQ,18-Apr-2023,31.65,31.9,31.95,30.5,30.9,30.9,31.26,989155,309.22,2453,793484,80.22
RAMCOCEM,EQ,18-Apr-2023,763.0,765.75,768.35,750.55,752.2,755.6,758.48,205980,1562.31,10689,77266,37.51
RAMCOIND,EQ,18-Apr-2023,131.75,132.6,133.45,129.05,129.75,129.7,131.05,56649,74.24,1298,40667,71.79
RAMCOSYS,EQ,18-Apr-2023,217.55,213.25,228.0,213.0,220.7,218.15,221.52,203887,451.64,7433,74682,36.63
RAMKY,EQ,18-Apr-2023,334.75,339.0,355.25,333.35,344.9,341.55,343.12,373526,1281.63,11245,167797,44.92
RAMRAT,EQ,18-Apr-2023,194.55,196.8,198.0,193.25,194.0,193.95,194.87,20124,39.22,1182,9283,46.13
RANASUG,EQ,18-Apr-2023,23.6,23.75,24.1,23.3,23.4,23.45,23.71,540013,128.04,1623,200791,37.18
RANEENGINE,EQ,18-Apr-2023,213.0,215.5,216.2,210.2,210.9,210.95,212.54,3968,8.43,346,2454,61.84
RANEHOLDIN,EQ,18-Apr-2023,925.45,927.8,931.95,925.0,926.0,926.65,925.76,3829,35.45,289,2489,65.00
RATEGAIN,EQ,18-Apr-2023,348.15,349.0,358.3,346.5,353.5,353.55,352.48,185466,653.73,5918,93694,50.52
RATNAMANI,EQ,18-Apr-2023,2127.1,2135.55,2169.0,2109.25,2135.0,2128.95,2126.11,15627,332.25,3870,6846,43.81
RAYMOND,EQ,18-Apr-2023,1385.2,1391.1,1422.2,1386.65,1408.0,1406.5,1405.02,442392,6215.72,19108,86668,19.59
RBA,EQ,18-Apr-2023,93.05,93.6,95.5,93.1,94.9,95.0,94.9,894195,848.63,5417,649400,72.62
RBL,EQ,18-Apr-2023,677.45,686.0,686.0,671.0,671.0,673.4,676.53,3774,25.53,443,2139,56.68
RBLBANK,EQ,18-Apr-2023,154.35,153.1,156.3,153.1,154.0,154.55,154.65,6296024,9736.59,24918,929758,14.77
RBMINFRA,SM,18-Apr-2023,68.0,67.0,69.5,67.0,69.5,69.5,68.25,6000,4.1,2,6000,100.00
RCF,EQ,18-Apr-2023,106.15,106.25,106.7,102.5,103.05,102.85,103.88,3096283,3216.56,14572,1104278,35.66
RECLTD,EQ,18-Apr-2023,122.9,123.4,124.4,121.8,123.2,123.25,122.94,8159668,10031.28,32623,3838065,47.04
RECLTD,N8,18-Apr-2023,1041.0,1039.9,1041.0,1039.0,1041.0,1041.0,1039.96,350,3.64,6,350,100.00
RECLTD,N9,18-Apr-2023,1172.2,1172.0,1175.62,1172.0,1172.05,1172.56,1173.07,275,3.23,11,250,90.91
RECLTD,NI,18-Apr-2023,1150.67,1150.05,1160.0,1150.05,1155.0,1155.0,1151.25,1249,14.38,7,1249,100.00
REDINGTON,EQ,18-Apr-2023,168.3,168.7,173.5,168.2,173.0,172.4,171.33,1559721,2672.34,14366,760328,48.75
REFEX,EQ,18-Apr-2023,290.05,297.0,310.95,295.0,297.15,298.65,302.7,204080,617.74,4927,76152,37.31
REGENCERAM,BE,18-Apr-2023,27.65,28.2,29.0,28.15,29.0,29.0,28.95,22043,6.38,146,-,-
RELAXO,EQ,18-Apr-2023,808.35,803.0,820.0,803.0,818.5,817.35,814.06,50675,412.53,4835,21825,43.07
RELCAPITAL,BE,18-Apr-2023,9.1,9.2,9.2,8.85,9.05,9.0,9.01,338017,30.47,1249,-,-
RELCHEMQ,EQ,18-Apr-2023,179.8,178.4,186.8,178.4,179.15,182.0,181.72,5373,9.76,376,4558,84.83
RELIANCE,EQ,18-Apr-2023,2367.45,2377.0,2377.0,2326.0,2340.4,2340.35,2341.54,4802172,112444.58,159024,2150217,44.78
RELIGARE,EQ,18-Apr-2023,146.2,146.0,150.0,145.4,149.95,149.65,148.41,454317,674.27,6240,299622,65.95
RELINFRA,EQ,18-Apr-2023,162.0,161.35,163.0,158.25,159.0,159.65,160.5,1991071,3195.77,15591,786361,39.49
REMSONSIND,EQ,18-Apr-2023,214.1,218.45,221.85,212.05,221.85,218.05,215.77,2378,5.13,138,1354,56.94
RENUKA,EQ,18-Apr-2023,46.5,46.95,47.3,46.1,46.25,46.2,46.71,5081621,2373.62,11084,1883616,37.07
REPCOHOME,EQ,18-Apr-2023,190.45,191.0,191.4,182.8,183.0,183.9,186.08,162349,302.1,5459,119983,73.90
REPL,EQ,18-Apr-2023,157.0,158.85,160.4,157.1,159.1,159.75,158.76,6645,10.55,207,4261,64.12
REPRO,EQ,18-Apr-2023,375.9,378.0,435.9,378.0,401.75,403.9,416.53,180566,752.11,7617,32685,18.10
RESPONIND,EQ,18-Apr-2023,127.55,128.5,135.0,127.1,134.5,134.15,132.12,83103,109.8,1124,20575,24.76
REVATHI,EQ,18-Apr-2023,1304.45,1319.0,1324.65,1275.2,1275.4,1284.2,1295.03,1078,13.96,333,641,59.46
REXPIPES,SM,18-Apr-2023,39.45,41.4,41.4,41.4,41.4,41.4,41.4,4000,1.66,1,4000,100.00
RGL,EQ,18-Apr-2023,86.4,87.8,87.8,85.7,87.0,86.2,87.05,98095,85.39,763,16781,17.11
RHFL,EQ,18-Apr-2023,3.45,3.35,3.35,3.3,3.3,3.3,3.3,574701,18.98,524,574097,99.89
RHIM,EQ,18-Apr-2023,650.7,650.05,652.5,638.2,640.6,640.85,644.58,76378,492.32,6038,37719,49.38
RICHA,SM,18-Apr-2023,110.0,109.0,115.5,109.0,115.5,113.65,109.51,87000,95.27,12,84000,96.55
RICOAUTO,EQ,18-Apr-2023,70.35,70.6,73.75,70.3,71.0,70.75,71.76,621929,446.27,6147,236637,38.05
RIIL,EQ,18-Apr-2023,856.75,858.0,858.95,830.55,835.0,833.55,841.55,242131,2037.65,10016,96775,39.97
RILINFRA,SM,18-Apr-2023,412.7,392.1,392.1,392.1,392.1,392.1,392.1,100,0.39,1,100,100.00
RITCO,EQ,18-Apr-2023,170.55,173.55,178.0,170.05,175.9,174.6,174.09,14571,25.37,175,10986,75.40
RITES,EQ,18-Apr-2023,345.7,346.5,352.45,342.3,346.0,347.65,349.11,290297,1013.46,14972,128335,44.21
RKDL,EQ,18-Apr-2023,18.05,18.0,19.35,18.0,18.1,18.1,18.27,32677,5.97,270,17177,52.57
RKEC,EQ,18-Apr-2023,71.4,70.2,72.8,66.15,66.25,66.7,69.02,121089,83.57,1230,67255,55.54
RKFORGE,EQ,18-Apr-2023,309.7,309.8,315.0,292.9,300.5,297.95,303.6,558150,1694.54,11971,278297,49.86
RMCL,BZ,18-Apr-2023,1.6,1.6,1.65,1.55,1.55,1.55,1.55,26859,0.42,25,-,-
RMDRIP,SM,18-Apr-2023,51.45,54.0,54.0,52.0,54.0,54.0,53.6,10000,5.36,5,10000,100.00
RML,EQ,18-Apr-2023,437.55,435.0,441.75,435.0,437.0,437.55,437.92,6635,29.06,524,4419,66.60
RNAVAL,BZ,18-Apr-2023,2.1,2.2,2.2,2.2,2.2,2.2,2.2,60009,1.32,83,-,-
ROHLTD,EQ,18-Apr-2023,271.6,271.0,275.0,268.0,272.8,271.65,271.49,64882,176.15,2632,25573,39.41
ROLEXRINGS,EQ,18-Apr-2023,1929.65,1937.0,1998.0,1933.0,1984.0,1979.85,1974.63,35868,708.26,4678,18270,50.94
ROLLT,EQ,18-Apr-2023,1.15,1.15,1.15,1.05,1.1,1.1,1.1,256254,2.81,167,148576,57.98
ROML,EQ,18-Apr-2023,41.45,40.4,42.1,40.4,40.5,40.5,40.8,4813,1.96,65,3693,76.73
ROSSARI,EQ,18-Apr-2023,695.95,695.95,698.6,682.55,688.0,687.4,689.02,217807,1500.74,9159,90437,41.52
ROSSELLIND,EQ,18-Apr-2023,247.05,249.05,252.3,243.1,249.0,246.95,247.18,22753,56.24,1038,12825,56.37
ROTO,EQ,18-Apr-2023,595.8,599.8,604.9,591.95,595.0,596.9,599.41,25540,153.09,1925,14676,57.46
ROUTE,EQ,18-Apr-2023,1269.5,1272.0,1275.8,1241.75,1262.0,1251.3,1252.22,496367,6215.59,8102,428276,86.28
RPGLIFE,EQ,18-Apr-2023,790.95,790.95,802.75,776.1,795.0,796.55,792.36,26249,207.99,2111,11598,44.18
RPOWER,EQ,18-Apr-2023,12.7,12.75,12.8,12.15,12.4,12.4,12.46,35999574,4486.87,15167,12219556,33.94
RPPINFRA,EQ,18-Apr-2023,42.2,42.9,43.65,42.25,42.6,42.4,42.92,71967,30.89,812,42632,59.24
RPPL,EQ,18-Apr-2023,149.95,149.95,154.85,147.85,154.0,153.0,150.8,9493,14.32,219,7364,77.57
RPSGVENT,EQ,18-Apr-2023,381.55,385.5,385.5,378.05,379.65,382.9,381.65,19506,74.44,1092,10841,55.58
RSSOFTWARE,EQ,18-Apr-2023,25.65,25.65,27.0,25.25,25.6,25.7,26.09,26736,6.98,433,14388,53.82
RSWM,EQ,18-Apr-2023,168.35,168.35,170.8,166.55,170.25,170.05,169.02,44349,74.96,1226,26546,59.86
RSYSTEMS,EQ,18-Apr-2023,257.05,255.2,257.6,255.0,255.7,255.5,256.07,459216,1175.93,6782,383232,83.45
RTNINDIA,EQ,18-Apr-2023,38.7,38.85,38.85,38.5,38.65,38.6,38.66,429081,165.86,2444,269186,62.74
RTNPOWER,EQ,18-Apr-2023,3.25,3.3,3.35,2.95,3.1,3.1,3.1,14120596,438.41,3944,7088999,50.20
RUBYMILLS,EQ,18-Apr-2023,185.1,185.95,195.0,184.05,188.95,188.8,190.31,17229,32.79,602,8274,48.02
RUCHINFRA,BE,18-Apr-2023,8.35,8.3,8.4,8.1,8.3,8.25,8.25,339079,27.97,171,-,-
RUCHIRA,EQ,18-Apr-2023,108.1,108.95,109.0,106.35,107.3,107.35,107.33,30915,33.18,639,18159,58.74
RUPA,EQ,18-Apr-2023,216.85,217.9,222.8,217.85,221.0,220.45,220.6,99240,218.92,2889,49736,50.12
RUSHIL,EQ,18-Apr-2023,240.65,242.0,251.0,240.15,249.7,249.5,246.34,55589,136.94,2741,23099,41.55
RUSTOMJEE,EQ,18-Apr-2023,450.0,460.0,460.0,441.3,451.0,450.05,446.95,9227,41.24,661,4505,48.82
RVHL,EQ,18-Apr-2023,21.95,22.75,22.75,21.1,21.3,21.3,21.53,6181,1.33,105,4330,70.05
RVNL,EQ,18-Apr-2023,73.1,73.25,77.2,73.25,74.95,75.0,75.64,20665863,15632.36,56834,4690580,22.70
SABTN,BE,18-Apr-2023,1.65,1.65,1.65,1.65,1.65,1.65,1.65,311,0.01,3,-,-
SADBHAV,EQ,18-Apr-2023,10.25,10.35,10.6,10.1,10.5,10.45,10.4,123637,12.86,397,75912,61.40
SADBHIN,EQ,18-Apr-2023,3.75,3.75,3.75,3.6,3.7,3.7,3.68,158859,5.84,225,86719,54.59
SAFARI,EQ,18-Apr-2023,2236.9,2237.05,2265.8,2211.25,2215.0,2229.1,2239.18,14012,313.75,4337,7209,51.45
SAGARDEEP,EQ,18-Apr-2023,23.05,22.0,23.4,22.0,23.35,23.2,23.11,7861,1.82,63,7512,95.56
SAGCEM,EQ,18-Apr-2023,195.85,195.05,196.7,194.25,195.1,195.95,195.48,43732,85.49,1715,22411,51.25
SAH,EQ,18-Apr-2023,73.55,75.0,77.0,72.05,74.5,74.85,74.82,246440,184.4,1953,124953,50.70
SAHYADRI,EQ,18-Apr-2023,378.65,375.65,382.95,340.1,375.0,374.95,373.41,5723,21.37,427,3795,66.31
SAIL,EQ,18-Apr-2023,82.3,82.65,83.0,82.0,82.35,82.3,82.34,6301411,5188.84,25154,2822948,44.80
SAKAR,EQ,18-Apr-2023,221.95,222.05,224.0,221.4,221.9,222.2,222.7,7444,16.58,202,4932,66.25
SAKHTISUG,EQ,18-Apr-2023,23.4,23.25,24.3,22.85,22.85,23.0,23.45,385317,90.34,1507,208230,54.04
SAKSOFT,EQ,18-Apr-2023,159.95,160.75,165.8,160.0,164.35,164.3,163.37,467110,763.1,7866,205442,43.98
SAKUMA,EQ,18-Apr-2023,12.3,12.35,12.75,12.2,12.35,12.35,12.4,280929,34.84,769,149089,53.07
SALASAR,EQ,18-Apr-2023,38.45,38.3,39.0,37.3,38.5,38.7,38.24,735608,281.29,3106,232035,31.54
SALONA,EQ,18-Apr-2023,259.5,259.5,260.0,245.5,245.5,251.75,255.42,1621,4.14,148,723,44.60
SALSTEEL,EQ,18-Apr-2023,17.15,17.15,17.45,16.8,16.85,16.9,16.98,83488,14.18,361,58321,69.86
SALZERELEC,EQ,18-Apr-2023,297.75,297.75,299.35,287.45,291.0,293.0,293.55,53245,156.3,2490,28282,53.12
SAMBHAAV,EQ,18-Apr-2023,2.95,2.95,3.05,2.8,2.8,2.85,2.87,140782,4.05,329,118229,83.98
SANCO,BZ,18-Apr-2023,6.95,6.95,7.0,6.95,6.95,6.95,6.99,2208,0.15,16,-,-
SANDESH,EQ,18-Apr-2023,922.95,923.05,950.0,923.05,925.0,930.65,935.21,1773,16.58,254,788,44.44
SANDHAR,EQ,18-Apr-2023,209.5,209.5,211.95,206.5,210.0,209.45,208.68,13357,27.87,937,7196,53.87
